treatment	id	game	period	choice	other_choice	session
Control	56	2	7	d	c	contr_1
Control	56	2	8	c	c	contr_1
Control	56	3	1	d	d	contr_1
Control	56	3	2	d	c	contr_1
Control	56	3	3	d	c	contr_1
Control	56	4	1	d	c	contr_1
Control	56	5	1	d	c	contr_1
Control	56	5	2	d	d	contr_1
Control	56	5	3	d	d	contr_1
Control	56	6	1	c	d	contr_1
Control	56	7	1	c	c	contr_1
Control	56	7	2	c	c	contr_1
Control	56	7	3	d	c	contr_1
Control	56	7	4	d	d	contr_1
Control	56	7	5	d	d	contr_1
Control	56	7	6	d	d	contr_1
Control	56	7	7	d	d	contr_1
Control	56	7	8	d	c	contr_1
Control	56	7	9	c	c	contr_1
Control	56	7	10	c	c	contr_1
Control	56	7	11	c	c	contr_1
Control	56	8	1	c	d	contr_1
Control	56	8	2	c	c	contr_1
Control	56	8	3	c	c	contr_1
Control	56	9	1	c	c	contr_1
Control	56	9	2	c	d	contr_1
Control	56	9	3	c	d	contr_1
Control	56	10	1	c	c	contr_1
Control	56	11	1	c	c	contr_1
Control	56	12	1	c	c	contr_1
Control	56	12	2	c	c	contr_1
Control	56	13	1	d	d	contr_1
Control	56	13	2	c	d	contr_1
Control	56	14	1	d	c	contr_1
Control	56	14	2	d	d	contr_1
Control	56	14	3	c	d	contr_1
Control	56	14	4	c	c	contr_1
Control	56	15	1	c	d	contr_1
Control	56	16	1	c	c	contr_1
Control	56	16	2	c	c	contr_1
Control	56	16	3	c	c	contr_1
Control	56	16	4	c	c	contr_1
Control	56	17	1	c	d	contr_1
Control	56	17	2	c	c	contr_1
Control	56	17	3	c	c	contr_1
Control	56	17	4	d	c	contr_1
Control	56	17	5	d	d	contr_1
Control	56	17	6	d	d	contr_1
Control	56	17	7	d	d	contr_1
Control	56	17	8	d	d	contr_1
Control	56	17	9	d	d	contr_1
Control	56	17	10	d	d	contr_1
Control	56	17	11	d	d	contr_1
Control	56	18	1	c	c	contr_1
Control	56	19	1	c	d	contr_1
Control	56	19	2	c	d	contr_1
Control	56	19	3	c	d	contr_1
Control	56	19	4	d	d	contr_1
Control	56	20	1	d	c	contr_1
Control	56	21	1	d	d	contr_1
Control	56	21	2	d	d	contr_1
Control	56	22	1	d	c	contr_1
Control	56	22	2	c	c	contr_1
Control	56	22	3	c	c	contr_1
Control	56	22	4	c	c	contr_1
Control	56	22	5	d	c	contr_1
Control	56	23	1	d	d	contr_1
Control	56	23	2	d	d	contr_1
Control	56	23	3	d	d	contr_1
Control	56	24	1	d	d	contr_1
Control	56	24	2	d	d	contr_1
Control	56	24	3	d	d	contr_1
Control	56	24	4	d	d	contr_1
Control	56	24	5	d	d	contr_1
Control	56	24	6	d	d	contr_1
Control	56	25	1	c	c	contr_1
Control	56	25	2	c	c	contr_1
Control	56	25	3	c	c	contr_1
Control	56	25	4	d	c	contr_1
Control	56	25	5	d	d	contr_1
Control	56	26	1	c	d	contr_1
Control	56	27	1	c	d	contr_1
Control	56	27	2	c	c	contr_1
Control	56	27	3	d	c	contr_1
Control	56	27	4	d	d	contr_1
Control	56	27	5	d	d	contr_1
Control	56	27	6	d	d	contr_1
Control	57	1	1	c	d	contr_1
Control	57	1	2	c	d	contr_1
Control	57	1	3	d	d	contr_1
Control	57	1	4	d	c	contr_1
Control	57	1	5	d	c	contr_1
Control	57	1	6	d	c	contr_1
Control	57	1	7	d	d	contr_1
Control	57	1	8	c	c	contr_1
Control	57	1	9	c	c	contr_1
Control	57	1	10	c	c	contr_1
Control	57	1	11	c	c	contr_1
Control	57	1	12	c	c	contr_1
Control	57	1	13	c	c	contr_1
Control	57	1	14	c	c	contr_1
Control	57	2	1	c	c	contr_1
Control	57	2	2	c	c	contr_1
Control	57	2	3	c	c	contr_1
Control	57	2	4	c	c	contr_1
Control	57	2	5	c	c	contr_1
Control	57	2	6	c	c	contr_1
Control	57	2	7	c	c	contr_1
Control	57	2	8	c	c	contr_1
Control	57	3	1	c	d	contr_1
Control	57	3	2	d	d	contr_1
Control	57	3	3	d	d	contr_1
Control	57	4	1	c	c	contr_1
Control	57	5	1	c	d	contr_1
Control	57	5	2	d	c	contr_1
Control	57	5	3	c	c	contr_1
Control	57	6	1	c	d	contr_1
Control	57	7	1	c	c	contr_1
Control	57	7	2	c	c	contr_1
Control	57	7	3	c	c	contr_1
Control	57	7	4	c	c	contr_1
Control	57	7	5	c	c	contr_1
Control	57	7	6	c	c	contr_1
Control	57	7	7	c	c	contr_1
Control	57	7	8	c	c	contr_1
Control	57	7	9	c	c	contr_1
Control	57	7	10	c	c	contr_1
Control	57	7	11	c	c	contr_1
Control	57	8	1	c	c	contr_1
Control	57	8	2	c	c	contr_1
Control	57	8	3	c	c	contr_1
Control	57	9	1	c	c	contr_1
Control	57	9	2	c	c	contr_1
Control	57	9	3	c	c	contr_1
Control	57	10	1	c	c	contr_1
Control	57	11	1	c	d	contr_1
Control	57	12	1	c	c	contr_1
Control	57	12	2	c	c	contr_1
Control	57	13	1	c	d	contr_1
Control	57	13	2	d	d	contr_1
Control	57	14	1	c	d	contr_1
Control	57	14	2	d	d	contr_1
Control	57	14	3	d	c	contr_1
Control	57	14	4	c	c	contr_1
Control	57	15	1	c	d	contr_1
Control	57	16	1	d	d	contr_1
Control	57	16	2	d	d	contr_1
Control	57	16	3	d	d	contr_1
Control	57	16	4	c	c	contr_1
Control	57	17	1	d	d	contr_1
Control	57	17	2	d	d	contr_1
Control	57	17	3	d	d	contr_1
Control	57	17	4	c	d	contr_1
Control	57	17	5	d	c	contr_1
Control	57	17	6	c	c	contr_1
Control	57	17	7	c	d	contr_1
Control	57	17	8	d	d	contr_1
Control	57	17	9	d	d	contr_1
Control	57	17	10	d	d	contr_1
Control	57	17	11	d	d	contr_1
Control	57	18	1	c	c	contr_1
Control	57	19	1	c	d	contr_1
Control	57	19	2	c	c	contr_1
Control	57	19	3	d	c	contr_1
Control	57	19	4	c	d	contr_1
Control	57	20	1	d	d	contr_1
Control	57	21	1	d	c	contr_1
Control	57	21	2	d	d	contr_1
Control	57	22	1	d	d	contr_1
Control	57	22	2	d	d	contr_1
Control	57	22	3	d	d	contr_1
Control	57	22	4	c	d	contr_1
Control	57	22	5	d	c	contr_1
Control	57	23	1	d	d	contr_1
Control	57	23	2	d	d	contr_1
Control	57	23	3	d	d	contr_1
Control	57	24	1	c	d	contr_1
Control	57	24	2	d	c	contr_1
Control	57	24	3	c	c	contr_1
Control	57	24	4	c	c	contr_1
Control	57	24	5	c	c	contr_1
Control	57	24	6	c	c	contr_1
Control	57	25	1	c	c	contr_1
Control	57	25	2	c	c	contr_1
Control	57	25	3	c	c	contr_1
Control	57	25	4	c	d	contr_1
Control	57	25	5	d	d	contr_1
Control	57	26	1	c	d	contr_1
Control	57	27	1	d	d	contr_1
Control	57	27	2	d	d	contr_1
Control	57	27	3	d	d	contr_1
Control	57	27	4	d	d	contr_1
Control	57	27	5	d	d	contr_1
Control	57	27	6	d	d	contr_1
Control	58	1	1	d	c	contr_1
Control	58	1	2	d	c	contr_1
Control	58	1	3	d	d	contr_1
Control	58	1	4	c	d	contr_1
Control	58	1	5	d	d	contr_1
Control	58	1	6	c	d	contr_1
Control	58	1	7	d	c	contr_1
Control	58	1	8	c	d	contr_1
Control	58	1	9	d	d	contr_1
Control	58	1	10	c	c	contr_1
Control	58	1	11	d	c	contr_1
Control	58	1	12	d	d	contr_1
Control	58	1	13	c	d	contr_1
Control	58	1	14	d	d	contr_1
Control	58	2	1	d	c	contr_1
Control	58	2	2	d	c	contr_1
Control	58	2	3	c	c	contr_1
Control	58	2	4	c	c	contr_1
Control	58	2	5	c	c	contr_1
Control	58	2	6	c	c	contr_1
Control	58	2	7	c	c	contr_1
Control	58	2	8	d	c	contr_1
Control	58	3	1	d	c	contr_1
Control	58	3	2	d	c	contr_1
Control	58	3	3	c	d	contr_1
Control	58	4	1	d	d	contr_1
Control	58	5	1	d	d	contr_1
Control	58	5	2	d	d	contr_1
Control	58	5	3	d	d	contr_1
Control	58	6	1	c	c	contr_1
Control	58	7	1	d	d	contr_1
Control	58	7	2	d	c	contr_1
Control	58	7	3	d	c	contr_1
Control	58	7	4	c	c	contr_1
Control	58	7	5	c	d	contr_1
Control	58	7	6	d	c	contr_1
Control	58	7	7	d	d	contr_1
Control	58	7	8	d	d	contr_1
Control	58	7	9	d	c	contr_1
Control	58	7	10	d	c	contr_1
Control	58	7	11	c	c	contr_1
Control	58	8	1	d	d	contr_1
Control	58	8	2	d	d	contr_1
Control	58	8	3	d	d	contr_1
Control	58	9	1	d	d	contr_1
Control	58	9	2	c	d	contr_1
Control	58	9	3	c	c	contr_1
Control	58	10	1	d	d	contr_1
Control	58	11	1	d	d	contr_1
Control	58	12	1	d	d	contr_1
Control	58	12	2	c	d	contr_1
Control	58	13	1	d	c	contr_1
Control	58	13	2	c	c	contr_1
Control	58	14	1	d	d	contr_1
Control	58	14	2	c	d	contr_1
Control	58	14	3	c	d	contr_1
Control	58	14	4	d	c	contr_1
Control	58	15	1	d	d	contr_1
Control	58	16	1	d	d	contr_1
Control	58	16	2	d	d	contr_1
Control	58	16	3	d	c	contr_1
Control	58	16	4	d	d	contr_1
Control	58	17	1	d	c	contr_1
Control	58	17	2	d	d	contr_1
Control	58	17	3	d	d	contr_1
Control	58	17	4	d	d	contr_1
Control	58	17	5	c	d	contr_1
Control	58	17	6	d	d	contr_1
Control	58	17	7	d	d	contr_1
Control	58	17	8	d	d	contr_1
Control	58	17	9	d	c	contr_1
Control	58	17	10	d	c	contr_1
Control	58	17	11	c	d	contr_1
Control	58	18	1	c	d	contr_1
Control	58	19	1	c	d	contr_1
Control	58	19	2	c	c	contr_1
Control	58	19	3	c	c	contr_1
Control	58	19	4	c	c	contr_1
Control	58	20	1	d	c	contr_1
Control	58	21	1	d	d	contr_1
Control	58	21	2	c	d	contr_1
Control	58	22	1	c	d	contr_1
Control	58	22	2	c	c	contr_1
Control	58	22	3	c	c	contr_1
Control	58	22	4	c	c	contr_1
Control	58	22	5	c	d	contr_1
Control	58	23	1	d	c	contr_1
Control	58	23	2	d	c	contr_1
Control	58	23	3	c	c	contr_1
Control	58	24	1	d	c	contr_1
Control	58	24	2	d	d	contr_1
Control	58	24	3	d	d	contr_1
Control	58	24	4	d	d	contr_1
Control	58	24	5	d	d	contr_1
Control	58	24	6	d	d	contr_1
Control	58	25	1	c	d	contr_1
Control	58	25	2	d	c	contr_1
Control	58	25	3	d	d	contr_1
Control	58	25	4	d	d	contr_1
Control	58	25	5	c	d	contr_1
Control	58	26	1	d	d	contr_1
Control	58	27	1	c	d	contr_1
Control	58	27	2	c	c	contr_1
Control	58	27	3	c	c	contr_1
Control	58	27	4	c	c	contr_1
Control	58	27	5	c	c	contr_1
Control	58	27	6	c	c	contr_1
Control	59	1	1	c	d	contr_1
Control	59	1	2	c	c	contr_1
Control	59	1	3	c	c	contr_1
Control	59	1	4	d	c	contr_1
Control	59	1	5	d	d	contr_1
Control	59	1	6	d	c	contr_1
Control	59	1	7	d	d	contr_1
Control	59	1	8	d	d	contr_1
Control	59	1	9	d	d	contr_1
Control	59	1	10	c	d	contr_1
Control	59	1	11	d	c	contr_1
Control	59	1	12	d	c	contr_1
Control	59	1	13	d	d	contr_1
Control	59	1	14	c	d	contr_1
Control	59	2	1	d	c	contr_1
Control	59	2	2	d	c	contr_1
Control	59	2	3	d	c	contr_1
Control	59	2	4	d	d	contr_1
Control	59	2	5	d	d	contr_1
Control	59	2	6	d	d	contr_1
Control	59	2	7	c	d	contr_1
Control	59	2	8	d	c	contr_1
Control	59	3	1	d	c	contr_1
Control	59	3	2	d	d	contr_1
Control	59	3	3	d	d	contr_1
Control	59	4	1	d	c	contr_1
Control	59	5	1	d	c	contr_1
Control	59	5	2	d	d	contr_1
Control	59	5	3	c	d	contr_1
Control	59	6	1	d	d	contr_1
Control	59	7	1	d	d	contr_1
Control	59	7	2	d	d	contr_1
Control	59	7	3	d	d	contr_1
Control	59	7	4	c	d	contr_1
Control	59	7	5	d	d	contr_1
Control	59	7	6	d	d	contr_1
Control	59	7	7	d	d	contr_1
Control	59	7	8	d	d	contr_1
Control	59	7	9	d	d	contr_1
Control	59	7	10	d	d	contr_1
Control	59	7	11	d	d	contr_1
Control	59	8	1	d	d	contr_1
Control	59	8	2	d	c	contr_1
Control	59	8	3	c	c	contr_1
Control	59	9	1	d	c	contr_1
Control	59	9	2	d	d	contr_1
Control	59	9	3	d	d	contr_1
Control	59	10	1	d	c	contr_1
Control	59	11	1	d	d	contr_1
Control	59	12	1	d	c	contr_1
Control	59	12	2	d	d	contr_1
Control	59	13	1	d	d	contr_1
Control	59	13	2	d	c	contr_1
Control	59	14	1	d	d	contr_1
Control	59	14	2	d	d	contr_1
Control	59	14	3	d	d	contr_1
Control	59	14	4	c	d	contr_1
Control	59	15	1	d	c	contr_1
Control	59	16	1	d	d	contr_1
Control	59	16	2	d	d	contr_1
Control	59	16	3	c	d	contr_1
Control	59	16	4	d	d	contr_1
Control	59	17	1	d	d	contr_1
Control	59	17	2	d	d	contr_1
Control	59	17	3	d	d	contr_1
Control	59	17	4	d	c	contr_1
Control	59	17	5	c	d	contr_1
Control	59	17	6	c	c	contr_1
Control	59	17	7	d	c	contr_1
Control	59	17	8	d	d	contr_1
Control	59	17	9	d	d	contr_1
Control	59	17	10	d	d	contr_1
Control	59	17	11	d	d	contr_1
Control	59	18	1	d	d	contr_1
Control	59	19	1	d	c	contr_1
Control	59	19	2	c	c	contr_1
Control	59	19	3	c	c	contr_1
Control	59	19	4	c	c	contr_1
Control	59	20	1	d	d	contr_1
Control	59	21	1	d	c	contr_1
Control	59	21	2	d	d	contr_1
Control	59	22	1	d	d	contr_1
Control	59	22	2	d	d	contr_1
Control	59	22	3	d	d	contr_1
Control	59	22	4	d	d	contr_1
Control	59	22	5	d	c	contr_1
Control	59	23	1	d	d	contr_1
Control	59	23	2	c	d	contr_1
Control	59	23	3	c	d	contr_1
Control	59	24	1	d	c	contr_1
Control	59	24	2	c	d	contr_1
Control	59	24	3	c	c	contr_1
Control	59	24	4	c	c	contr_1
Control	59	24	5	c	c	contr_1
Control	59	24	6	c	c	contr_1
Control	59	25	1	d	d	contr_1
Control	59	25	2	d	d	contr_1
Control	59	25	3	d	d	contr_1
Control	59	25	4	d	d	contr_1
Control	59	25	5	d	d	contr_1
Control	59	26	1	d	c	contr_1
Control	59	27	1	d	d	contr_1
Control	59	27	2	d	d	contr_1
Control	59	27	3	d	d	contr_1
Control	59	27	4	d	d	contr_1
Control	59	27	5	d	d	contr_1
Control	59	27	6	d	d	contr_1
Control	60	1	1	d	c	contr_1
Control	60	1	2	c	d	contr_1
Control	60	1	3	c	d	contr_1
Control	60	1	4	d	d	contr_1
Control	60	1	5	d	d	contr_1
Control	60	1	6	c	c	contr_1
Control	60	1	7	d	c	contr_1
Control	60	1	8	d	d	contr_1
Control	60	1	9	d	d	contr_1
Control	60	1	10	c	d	contr_1
Control	60	1	11	d	d	contr_1
Control	60	1	12	d	d	contr_1
Control	60	1	13	d	d	contr_1
Control	60	1	14	c	d	contr_1
Control	60	2	1	d	c	contr_1
Control	60	2	2	d	d	contr_1
Control	60	2	3	d	d	contr_1
Control	60	2	4	d	d	contr_1
Control	60	2	5	d	d	contr_1
Control	60	2	6	d	d	contr_1
Control	60	2	7	d	d	contr_1
Control	60	2	8	d	d	contr_1
Control	60	3	1	d	c	contr_1
Control	60	3	2	d	d	contr_1
Control	60	3	3	d	d	contr_1
Control	60	4	1	d	c	contr_1
Control	60	5	1	d	c	contr_1
Control	60	5	2	d	d	contr_1
Control	60	5	3	d	d	contr_1
Control	60	6	1	d	d	contr_1
Control	60	7	1	d	d	contr_1
Control	60	7	2	d	d	contr_1
Control	60	7	3	d	d	contr_1
Control	60	7	4	d	d	contr_1
Control	60	7	5	d	d	contr_1
Control	60	7	6	d	d	contr_1
Control	60	7	7	d	c	contr_1
Control	60	7	8	d	d	contr_1
Control	60	7	9	d	d	contr_1
Control	60	7	10	d	d	contr_1
Control	60	7	11	d	d	contr_1
Control	60	8	1	d	d	contr_1
Control	60	8	2	d	d	contr_1
Control	60	8	3	d	c	contr_1
Control	60	9	1	d	d	contr_1
Control	60	9	2	d	d	contr_1
Control	60	9	3	d	d	contr_1
Control	60	10	1	d	d	contr_1
Control	60	11	1	d	c	contr_1
Control	60	12	1	d	d	contr_1
Control	60	12	2	d	d	contr_1
Control	60	13	1	d	d	contr_1
Control	60	13	2	d	d	contr_1
Control	60	14	1	d	c	contr_1
Control	60	14	2	d	d	contr_1
Control	60	14	3	d	d	contr_1
Control	60	14	4	d	d	contr_1
Control	60	15	1	d	c	contr_1
Control	60	16	1	d	d	contr_1
Control	60	16	2	d	d	contr_1
Control	60	16	3	d	d	contr_1
Control	60	16	4	d	d	contr_1
Control	60	17	1	d	d	contr_1
Control	60	17	2	d	d	contr_1
Control	60	17	3	d	d	contr_1
Control	60	17	4	d	d	contr_1
Control	60	17	5	d	d	contr_1
Control	60	17	6	d	d	contr_1
Control	60	17	7	d	d	contr_1
Control	60	17	8	d	d	contr_1
Control	60	17	9	d	d	contr_1
Control	60	17	10	d	d	contr_1
Control	60	17	11	d	d	contr_1
Control	60	18	1	d	d	contr_1
Control	60	19	1	d	c	contr_1
Control	60	19	2	d	c	contr_1
Control	60	19	3	d	c	contr_1
Control	60	19	4	d	d	contr_1
Control	60	20	1	d	c	contr_1
Control	60	21	1	d	d	contr_1
Control	60	21	2	d	c	contr_1
Control	60	22	1	d	c	contr_1
Control	60	22	2	d	c	contr_1
Control	60	22	3	d	d	contr_1
Control	60	22	4	d	d	contr_1
Control	60	22	5	c	d	contr_1
Control	60	23	1	d	c	contr_1
Control	60	23	2	d	d	contr_1
Control	60	23	3	d	d	contr_1
Control	60	24	1	d	c	contr_1
Control	60	24	2	d	d	contr_1
Control	60	24	3	d	d	contr_1
Control	60	24	4	d	d	contr_1
Control	60	24	5	d	d	contr_1
Control	60	24	6	d	d	contr_1
Control	60	25	1	d	d	contr_1
Control	60	25	2	d	d	contr_1
Control	60	25	3	d	d	contr_1
Control	60	25	4	d	d	contr_1
Control	60	25	5	d	d	contr_1
Control	60	26	1	d	c	contr_1
Control	60	27	1	d	c	contr_1
Control	60	27	2	d	d	contr_1
Control	60	27	3	d	d	contr_1
Control	60	27	4	d	d	contr_1
Control	60	27	5	d	d	contr_1
Control	60	27	6	d	d	contr_1
Control	61	1	1	d	c	contr_1
Control	61	1	2	c	d	contr_1
Control	61	1	3	d	d	contr_1
Control	61	1	4	c	d	contr_1
Control	61	1	5	d	c	contr_1
Control	61	1	6	d	d	contr_1
Control	61	1	7	c	d	contr_1
Control	61	1	8	d	d	contr_1
Control	61	1	9	c	c	contr_1
Control	61	1	10	d	c	contr_1
Control	61	1	11	c	d	contr_1
Control	61	1	12	d	c	contr_1
Control	61	1	13	d	c	contr_1
Control	61	1	14	c	c	contr_1
Control	61	2	1	c	c	contr_1
Control	61	2	2	d	c	contr_1
Control	61	2	3	d	d	contr_1
Control	61	2	4	d	d	contr_1
Control	61	2	5	c	d	contr_1
Control	61	2	6	d	d	contr_1
Control	61	2	7	d	d	contr_1
Control	61	2	8	d	d	contr_1
Control	61	3	1	c	d	contr_1
Control	61	3	2	d	c	contr_1
Control	61	3	3	c	c	contr_1
Control	61	4	1	d	d	contr_1
Control	61	5	1	d	d	contr_1
Control	61	5	2	d	d	contr_1
Control	61	5	3	d	d	contr_1
Control	61	6	1	d	c	contr_1
Control	61	7	1	d	d	contr_1
Control	61	7	2	c	d	contr_1
Control	61	7	3	c	d	contr_1
Control	61	7	4	c	c	contr_1
Control	61	7	5	d	c	contr_1
Control	61	7	6	c	d	contr_1
Control	61	7	7	d	d	contr_1
Control	61	7	8	d	d	contr_1
Control	61	7	9	c	d	contr_1
Control	61	7	10	c	d	contr_1
Control	61	7	11	c	c	contr_1
Control	61	8	1	d	c	contr_1
Control	61	8	2	d	d	contr_1
Control	61	8	3	d	d	contr_1
Control	61	9	1	c	c	contr_1
Control	61	9	2	d	c	contr_1
Control	61	9	3	d	c	contr_1
Control	61	10	1	c	c	contr_1
Control	61	11	1	d	d	contr_1
Control	61	12	1	c	c	contr_1
Control	61	12	2	c	c	contr_1
Control	61	13	1	c	d	contr_1
Control	61	13	2	c	c	contr_1
Control	61	14	1	d	d	contr_1
Control	61	14	2	d	d	contr_1
Control	61	14	3	c	d	contr_1
Control	61	14	4	c	d	contr_1
Control	61	15	1	c	c	contr_1
Control	61	16	1	d	d	contr_1
Control	61	16	2	d	d	contr_1
Control	61	16	3	d	d	contr_1
Control	61	16	4	c	c	contr_1
Control	61	17	1	c	c	contr_1
Control	61	17	2	d	c	contr_1
Control	61	17	3	d	d	contr_1
Control	61	17	4	c	d	contr_1
Control	61	17	5	c	d	contr_1
Control	61	17	6	d	d	contr_1
Control	61	17	7	d	d	contr_1
Control	61	17	8	c	d	contr_1
Control	61	17	9	c	d	contr_1
Control	61	17	10	d	d	contr_1
Control	61	17	11	d	d	contr_1
Control	61	18	1	c	d	contr_1
Control	61	19	1	d	d	contr_1
Control	61	19	2	c	d	contr_1
Control	61	19	3	d	d	contr_1
Control	61	19	4	d	d	contr_1
Control	61	20	1	d	d	contr_1
Control	61	21	1	d	d	contr_1
Control	61	21	2	c	d	contr_1
Control	61	22	1	c	c	contr_1
Control	61	22	2	c	c	contr_1
Control	61	22	3	d	c	contr_1
Control	61	22	4	d	d	contr_1
Control	61	22	5	c	d	contr_1
Control	61	23	1	c	d	contr_1
Control	61	23	2	c	d	contr_1
Control	61	23	3	c	c	contr_1
Control	61	24	1	d	d	contr_1
Control	61	24	2	d	d	contr_1
Control	61	24	3	d	d	contr_1
Control	61	24	4	c	d	contr_1
Control	61	24	5	c	c	contr_1
Control	61	24	6	c	c	contr_1
Control	61	25	1	d	d	contr_1
Control	61	25	2	d	d	contr_1
Control	61	25	3	c	d	contr_1
Control	61	25	4	d	d	contr_1
Control	61	25	5	c	d	contr_1
Control	61	26	1	c	d	contr_1
Control	61	27	1	d	d	contr_1
Control	61	27	2	d	c	contr_1
Control	61	27	3	c	d	contr_1
Control	61	27	4	c	c	contr_1
Control	61	27	5	d	c	contr_1
Control	61	27	6	c	d	contr_1
Control	62	1	1	d	c	contr_1
Control	62	1	2	c	d	contr_1
Control	62	1	3	d	d	contr_1
Control	62	1	4	c	d	contr_1
Control	62	1	5	d	d	contr_1
Control	62	1	6	d	d	contr_1
Control	62	1	7	c	d	contr_1
Control	62	1	8	c	d	contr_1
Control	62	1	9	c	d	contr_1
Control	62	1	10	c	d	contr_1
Control	62	1	11	c	d	contr_1
Control	62	1	12	c	d	contr_1
Control	62	1	13	c	d	contr_1
Control	62	1	14	c	d	contr_1
Control	62	2	1	c	d	contr_1
Control	62	2	2	c	d	contr_1
Control	62	2	3	c	d	contr_1
Control	62	2	4	d	d	contr_1
Control	62	2	5	d	d	contr_1
Control	62	2	6	d	d	contr_1
Control	62	2	7	d	c	contr_1
Control	62	2	8	c	d	contr_1
Control	62	3	1	d	d	contr_1
Control	62	3	2	d	d	contr_1
Control	62	3	3	d	d	contr_1
Control	62	4	1	d	d	contr_1
Control	62	5	1	d	d	contr_1
Control	62	5	2	d	d	contr_1
Control	62	5	3	d	d	contr_1
Control	62	6	1	d	c	contr_1
Control	62	7	1	d	d	contr_1
Control	62	7	2	d	c	contr_1
Control	62	7	3	d	c	contr_1
Control	62	7	4	d	d	contr_1
Control	62	7	5	d	d	contr_1
Control	62	7	6	d	d	contr_1
Control	62	7	7	d	d	contr_1
Control	62	7	8	d	d	contr_1
Control	62	7	9	d	d	contr_1
Control	62	7	10	d	d	contr_1
Control	62	7	11	c	d	contr_1
Control	62	8	1	d	c	contr_1
Control	62	8	2	d	d	contr_1
Control	62	8	3	d	d	contr_1
Control	62	9	1	d	d	contr_1
Control	62	9	2	d	c	contr_1
Control	62	9	3	d	c	contr_1
Control	62	10	1	d	d	contr_1
Control	62	11	1	d	d	contr_1
Control	62	12	1	d	d	contr_1
Control	62	12	2	d	d	contr_1
Control	62	13	1	d	c	contr_1
Control	62	13	2	d	d	contr_1
Control	62	14	1	d	c	contr_1
Control	62	14	2	d	d	contr_1
Control	62	14	3	d	d	contr_1
Control	62	14	4	d	d	contr_1
Control	62	15	1	d	d	contr_1
Control	62	16	1	d	c	contr_1
Control	62	16	2	d	d	contr_1
Control	62	16	3	d	d	contr_1
Control	62	16	4	d	d	contr_1
Control	62	17	1	d	d	contr_1
Control	62	17	2	d	d	contr_1
Control	62	17	3	d	d	contr_1
Control	62	17	4	d	d	contr_1
Control	62	17	5	c	d	contr_1
Control	62	17	6	d	d	contr_1
Control	62	17	7	d	d	contr_1
Control	62	17	8	d	d	contr_1
Control	62	17	9	d	d	contr_1
Control	62	17	10	d	d	contr_1
Control	62	17	11	d	d	contr_1
Control	62	18	1	d	c	contr_1
Control	62	19	1	d	c	contr_1
Control	62	19	2	d	d	contr_1
Control	62	19	3	d	d	contr_1
Control	62	19	4	d	d	contr_1
Control	62	20	1	d	c	contr_1
Control	62	21	1	d	d	contr_1
Control	62	21	2	d	c	contr_1
Control	62	22	1	d	c	contr_1
Control	62	22	2	d	c	contr_1
Control	62	22	3	d	c	contr_1
Control	62	22	4	d	c	contr_1
Control	62	22	5	d	d	contr_1
Control	62	23	1	d	c	contr_1
Control	62	23	2	d	d	contr_1
Control	62	23	3	d	d	contr_1
Control	62	24	1	d	c	contr_1
Control	62	24	2	d	c	contr_1
Control	62	24	3	d	d	contr_1
Control	62	24	4	d	d	contr_1
Control	62	24	5	d	d	contr_1
Control	62	24	6	d	d	contr_1
Control	62	25	1	d	d	contr_1
Control	62	25	2	d	d	contr_1
Control	62	25	3	d	c	contr_1
Control	62	25	4	d	d	contr_1
Control	62	25	5	d	c	contr_1
Control	62	26	1	d	c	contr_1
Control	62	27	1	d	d	contr_1
Control	62	27	2	d	d	contr_1
Control	62	27	3	d	d	contr_1
Control	62	27	4	d	d	contr_1
Control	62	27	5	d	d	contr_1
Control	62	27	6	d	d	contr_1
Control	63	1	1	c	c	contr_1
Control	63	1	2	c	d	contr_1
Control	63	1	3	d	c	contr_1
Control	63	1	4	d	d	contr_1
Control	63	1	5	d	d	contr_1
Control	63	1	6	d	c	contr_1
Control	63	1	7	d	c	contr_1
Control	63	1	8	d	d	contr_1
Control	63	1	9	c	d	contr_1
Control	63	1	10	d	d	contr_1
Control	63	1	11	d	d	contr_1
Control	63	1	12	d	d	contr_1
Control	63	1	13	d	d	contr_1
Control	63	1	14	d	d	contr_1
Control	63	2	1	c	c	contr_1
Control	63	2	2	c	d	contr_1
Control	63	2	3	d	d	contr_1
Control	63	2	4	d	d	contr_1
Control	63	2	5	d	c	contr_1
Control	63	2	6	d	d	contr_1
Control	63	2	7	d	d	contr_1
Control	63	2	8	d	d	contr_1
Control	63	3	1	d	d	contr_1
Control	63	3	2	d	d	contr_1
Control	63	3	3	d	d	contr_1
Control	63	4	1	d	d	contr_1
Control	63	5	1	d	d	contr_1
Control	63	5	2	d	d	contr_1
Control	63	5	3	d	d	contr_1
Control	63	6	1	d	c	contr_1
Control	63	7	1	d	d	contr_1
Control	63	7	2	d	d	contr_1
Control	63	7	3	d	d	contr_1
Control	63	7	4	d	c	contr_1
Control	63	7	5	d	d	contr_1
Control	63	7	6	d	d	contr_1
Control	63	7	7	d	d	contr_1
Control	63	7	8	d	d	contr_1
Control	63	7	9	d	d	contr_1
Control	63	7	10	d	d	contr_1
Control	63	7	11	d	d	contr_1
Control	63	8	1	c	d	contr_1
Control	63	8	2	d	d	contr_1
Control	63	8	3	d	d	contr_1
Control	63	9	1	d	c	contr_1
Control	63	9	2	d	d	contr_1
Control	63	9	3	d	d	contr_1
